,expr,arity,inputs,outputs,len_expr
667,"R(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), P(1, 1)), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 1, 3, 6, 10, 15, 21, 28, 36, 45]",95
735,"R(R(C(S(), S()), P(2, 1), C(S(), Z())), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 2, 3, 5, 8, 12, 17, 23, 30, 38]",95
767,"R(R(P(1, 1), P(2, 1), C(S(), Z())), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 0, 1, 3, 6, 10, 15, 21, 28]",95
909,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), R(P(1, 1), P(3, 1), S()), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 8, 0, 2, 4, 6, 8, 10, 12, 14]",95
927,"C(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 3, 1, 2, 3, 4, 5, 6, 7]",95
981,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), P(1, 1)), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 4, 3, 6, 10, 15, 21, 28, 36, 45]",95
991,"R(P(1, 1), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",95
1004,"R(P(1, 1), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 0, 0, 1, 2, 4, 7, 11, 16, 22]",95
1044,"R(R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), C(S(), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 5, 10, 16, 23, 31, 40, 50, 61]",95
1050,"C(R(P(1, 1), P(2, 1), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 1, 1, 0, 1, 2, 3, 4, 5]",95
1075,"C(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 0, 2, 4, 6, 8, 10, 12, 14]",95
1083,"C(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(P(1, 1), P(2, 1), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 1, 0, 0, 1, 2, 3, 4, 5]",95
1100,"C(C(C(S(), S()), R(S(), P(2, 1), Z())), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 5, 7, 9, 11, 13, 15, 17, 19]",95
1190,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(S(), R(S(), P(3, 2), S())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 12, 18, 24, 30, 36, 42, 48, 54, 60]",95
1217,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(C(S(), S()), R(S(), P(3, 2), S())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 12, 20, 28, 36, 44, 52, 60, 68, 76]",95
1272,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), S()), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 10, 16, 24, 34, 46, 60, 76, 94, 114]",95
1307,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), C(S(), S())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 10, 18, 28, 40, 54, 70, 88, 108, 130]",95
1330,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(S(), R(S(), P(3, 2), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 13, 19, 25, 31, 37, 43, 49, 55, 61]",95
1359,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), R(S(), P(3, 2), S())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 13, 21, 29, 37, 45, 53, 61, 69, 77]",95
1432,"C(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 4, 4, 6, 8, 10, 12, 14, 16, 18]",95
1455,"C(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 6, 2, 4, 6, 8, 10, 12, 14, 16]",95
1461,"C(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[8, 12, 16, 20, 24, 28, 32, 36, 40, 44]",95
1498,"C(R(S(), R(P(1, 1), P(3, 1), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 1, 2, 1, 2, 3, 4, 5, 6]",95
243,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), C(S(), R(S(), P(3, 2), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 3, 6, 9, 12, 15, 18, 21, 24]",96
293,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 2, 2, 2, 4, 6, 8, 10, 12, 14]",96
306,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), R(S(), P(3, 2), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 8, 16, 24, 32, 40, 48, 56, 64, 72]",96
328,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), R(S(), C(S(), P(3, 2)), S()), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 2, 6, 11, 17, 24, 32, 41, 51]",96
382,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 2, 4, 8, 14, 22, 32, 44, 58, 74]",96
405,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(S(), C(S(), P(3, 2)), C(S(), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 6, 14, 24, 36, 50, 66, 84, 104, 126]",96
485,"R(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), R(S(), C(S(), P(3, 2)), P(1, 1)), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 1, 4, 8, 13, 19, 26, 34, 43]",96
632,"R(R(S(), R(S(), P(3, 2), S()), Z()), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 3, 5, 9, 15, 23, 33, 45, 59]",96
720,"R(R(S(), R(P(1, 1), P(3, 1), S()), Z()), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 2, 2, 1, 2, 3, 4, 5, 6]",96
925,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(S(), C(S(), P(3, 2)), P(1, 1)), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 1, 5, 11, 19, 29, 41, 55, 71, 89]",96
960,"C(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(P(1, 1), R(S(), P(3, 2), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 3, 7, 11, 15, 19, 23, 27, 31, 35]",96
1120,"C(R(P(1, 1), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 2, 6, 10, 14, 18, 22, 26, 30, 34]",96
1169,"C(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(P(1, 1), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 1, 2, 4, 6, 8, 10, 12, 14]",96
1411,"C(R(S(), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 1, 1, 3, 5, 7, 9, 11, 13]",96
1430,"R(R(S(), R(P(1, 1), P(3, 1), S()), Z()), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 1, 3, 6, 10, 15, 21, 28, 36]",96
1470,"C(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 6, 10, 14, 18, 22, 26, 30, 34, 38]",96
1516,"C(R(S(), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 2, 4, 6, 8, 10, 12, 14, 16]",96
79,"R(C(C(S(), S()), C(S(), S())), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 6, 5, 4, 4, 4, 4, 4, 4, 4]",97
125,"R(C(C(S(), S()), C(S(), S())), R(S(), C(S(), P(3, 2)), C(S(), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 10, 14, 19, 25, 32, 40, 49, 59, 70]",97
854,"R(C(S(), C(S(), S())), R(C(S(), S()), C(S(), P(3, 2)), C(S(), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 10, 15, 21, 28, 36, 45, 55, 66, 78]",97
88,"R(C(C(S(), S()), C(S(), S())), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 5, 4, 4, 5, 6, 7, 8, 9, 10]",98
145,"R(C(C(S(), S()), C(S(), S())), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 4, 5, 6, 8, 11, 15, 20, 26, 33]",98
174,"R(R(C(S(), S()), P(2, 1), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",98
246,"R(C(S(), S()), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 4, 4, 5, 7, 10, 14, 19, 25, 32]",98
795,"R(C(S(), C(S(), S())), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 5, 3, 3, 4, 5, 6, 7, 8, 9]",98
816,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), C(S(), P(2, 1)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[9, 5, 7, 9, 11, 13, 15, 17, 19, 21]",98
903,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), C(C(S(), S()), C(S(), P(2, 1))), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 9, 11, 13, 15, 17, 19, 21, 23, 25]",98
1106,"R(C(S(), S()), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 5, 2, 2, 3, 4, 5, 6, 7, 8]",98
1157,"R(R(S(), P(2, 1), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 2, 1, 2, 2, 2, 2, 2, 2, 2]",98
39,"C(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), R(C(S(), S()), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 9, 7, 9, 11, 13, 15, 17, 19, 21]",99
86,"R(C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())), R(S(), C(S(), P(3, 2)), C(S(), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 1, 5, 10, 16, 23, 31, 40, 50, 61]",99
122,"R(S(), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 2, 1, 1, 1, 1, 1, 1, 1, 1]",99
127,"C(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), Z()), R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 2, 2, 3, 2, 3, 4, 5, 6, 7]",99
133,"R(S(), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 1, 1, 2, 3, 5, 8, 12, 17, 23]",99
200,"C(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(P(1, 1), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 4, 3, 4, 2, 3, 4, 5, 6, 7]",99
204,"R(R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(P(1, 1), P(3, 1), S()), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 1, 1, 2, 0, 1, 2, 3, 4, 5]",99
261,"R(C(S(), S()), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 2, 2, 2, 2, 2, 2, 2, 2, 2]",99
271,"R(C(S(), S()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 2, 2, 3, 4, 6, 9, 13, 18, 24]",99
307,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 2, 0, 0, 0, 0, 0, 0, 0, 0]",99
371,"R(R(S(), P(2, 1), Z()), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 1, 1, 1, 2, 3, 4, 5, 6]",99
411,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(S(), R(S(), P(3, 2), S())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 4, 7, 10, 13, 16, 19, 22, 25, 28]",99
427,"C(R(S(), P(2, 1), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 1, 2, 2, 1, 2, 3, 4, 5, 6]",99
525,"C(R(P(1, 1), R(P(1, 1), P(3, 1), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 0, 1, 0, 1, 2, 3, 4, 5]",99
582,"R(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(C(S(), S()), R(S(), P(3, 2), S())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 4, 8, 12, 16, 20, 24, 28, 32, 36]",99
593,"R(R(S(), R(S(), P(3, 2), S()), Z()), R(S(), C(S(), P(3, 2)), P(1, 1)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 9, 13, 19, 27, 37, 49, 63, 79, 97]",99
620,"C(R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 1, 2, 0, 1, 2, 3, 4, 5, 6]",99
685,"R(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), C(S(), S())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 7, 12, 18, 25, 33, 42, 52, 63]",99
723,"R(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(C(S(), S()), C(S(), P(3, 2)), C(S(), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 3, 8, 14, 21, 29, 38, 48, 59, 71]",99
726,"C(R(C(S(), S()), P(2, 1), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 3, 3, 2, 3, 4, 5, 6, 7]",99
731,"R(R(S(), R(P(1, 1), P(3, 1), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",99
744,"R(R(C(S(), S()), P(2, 1), C(S(), Z())), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 2, 3, 5, 8, 12, 17, 23, 30]",99
791,"R(R(P(1, 1), R(P(1, 1), P(3, 1), S()), Z()), R(P(1, 1), P(3, 1), S()), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 0, 1, 0, 1, 2, 3, 4, 5]",99
813,"R(C(C(S(), S()), R(S(), P(2, 1), Z())), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 3, 4, 6, 9, 13, 18, 24, 31]",99
864,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), R(P(1, 1), P(3, 1), S()), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 9, 3, 5, 7, 9, 11, 13, 15, 17]",99
868,"R(C(S(), C(S(), S())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 3, 4, 5, 7, 10, 14, 19, 25]",99
904,"R(C(R(S(), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())), R(P(1, 1), P(3, 1), S()), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 1, 1, 1, 2, 3, 4, 5, 6]",99
916,"C(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 3, 1, 2, 3, 4, 5, 6, 7]",99
942,"C(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 1, 2, 3, 1, 2, 3, 4, 5, 6]",99
961,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), S()), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 3, 6, 10, 15, 21, 28, 36, 45, 55]",99
1031,"R(R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), P(1, 1)), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 0, 2, 5, 9, 14, 20, 27, 35, 44]",99
1104,"C(C(C(S(), S()), R(S(), P(2, 1), Z())), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 3, 3, 3, 4, 5, 6, 7, 8]",99
1161,"R(R(S(), P(2, 1), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 2, 2, 1, 2, 3, 4, 5, 6]",99
1165,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(P(1, 1), P(3, 1), S()), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[8, 10, 2, 4, 6, 8, 10, 12, 14, 16]",99
1210,"R(R(S(), P(2, 1), C(S(), Z())), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 1, 2, 4, 7, 11, 16, 22, 29]",99
1292,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), P(1, 1)), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 8, 12, 18, 26, 36, 48, 62, 78, 96]",99
1436,"C(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 2, 4, 6, 8, 10, 12, 14, 16]",99
1468,"C(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[8, 10, 6, 8, 10, 12, 14, 16, 18, 20]",99
20,"R(R(P(1, 1), R(P(1, 1), P(3, 1), S()), Z()), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 1, 0, 2, 5, 9, 14, 20, 27, 35]",100
258,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(P(1, 1), P(3, 1), S()), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 6, 1, 2, 4, 6, 8, 10, 12, 14]",100
343,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), R(S(), C(S(), P(3, 2)), P(1, 1)), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 0, 3, 7, 12, 18, 25, 33, 42]",100
399,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 2, 4, 8, 14, 22, 32, 44, 58]",100
462,"R(R(S(), P(2, 1), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 1, 1, 2, 4, 7, 11, 16, 22]",100
511,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), R(S(), P(3, 2), S())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 7, 15, 23, 31, 39, 47, 55, 63, 71]",100
564,"C(R(P(1, 1), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 1, 1, 3, 5, 7, 9, 11, 13, 15]",100
